NumEvents,5
Best Single,14.461,Connie Miller,Best AO5,21.381,Cadie Ross,"[22.383, 22.555, 19.213, 18.945, 22.547]"
First Name,Last Name,Age,Expected Time,Consistency,Best Placing,AVG Placing,Wins,Podiums,Best Single,Best AO5,Best AO5 Times
Alissa,Carroll,23,29.491,4.5,186,186,0,0,19.678,31.267,"[34.293, 19.678, 35.792, 28.744, 30.765]"
Daryl,Fowler,22,31.609,4.15,43,66.8,0,0,27.921,30.544,"[29.845, 32.358, 29.428, 28.372, 37.469]"
Cherry,Adams,20,30.83,4.28,122,122,0,0,23.461,30.336,"[32.623, 23.461, 'DNF', 30.306, 28.079]"
Savana,Henderson,18,32.186,4.56,48,48.0,N/A,N/A,24.077,29.544,"[27.218, 37.268, 28.994, 32.174, 27.465]"
Daniel,Fowler,26,30.555,4.5,69,69.0,N/A,N/A,26.172,30.395,"[31.555, 30.964, 28.666, 35.146, 26.172]"
Abraham,Barnes,19,32.558,4.7,249,249.0,N/A,N/A,27.874,N/A,N/A
Daniel,Roberts,26,31.474,4.8,53,91.75,0,0,26.368,28.375,"[27.678, 30.904, 26.368, 33.949, 26.543]"
Clark,Evans,28,35.482,4.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alexia,Gibson,26,32.788,3.5,356,356.0,0,0,32.581,33.833,"[32.715, 33.649, 35.368, 32.581, 35.135]"
Daniel,Hall,18,31.923,4.28,79,79,0,0,22.845,29.39,"['DNF', 29.998, 32.157, 22.845, 26.015]"
Richard,Howard,30,28.982,4.32,27,51.0,0,0,19.91,25.399,"[23.186, 19.91, 27.449, 25.562, 33.646]"
Melanie,Miller,26,31.337,4.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Michael,Alexander,22,31.22,3.86,102,102.0,N/A,N/A,25.484,31.538,"[25.484, 33.694, 29.11, 33.198, 32.305]"
Jacob,Phillips,26,33.167,5.39,346,346.0,0,0,26.519,33.669,"[26.519, 'DNF', 34.413, 34.794, 31.8]"
Carl,Barrett,30,29.673,4.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alfred,Foster,22,32.032,4.53,85,125.67,0,0,25.74,32.637,"[34.298, 43.057, 29.72, 33.893, 25.74]"
Jessica,Stewart,21,31.279,4.57,62,83.5,0,0,23.617,28.677,"[30.471, 31.097, 25.245, 30.314, 23.617]"
Sydney,Riley,30,32.452,4.61,140,140.0,0,0,22.458,30.362,"[23.836, 22.458, 33.034, 35.294, 34.216]"
Tony,Wilson,30,35.141,4.25,498,498.0,0,0,27.453,N/A,N/A
Paige,Spencer,28,31.289,3.91,130,266.5,0,0,24.067,32.159,"[31.902, 29.443, 29.975, 34.6, 35.479]"
Elian,Stewart,18,33.546,4.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Paul,Smith,23,33.17,4.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thomas,Ferguson,23,34.016,4.38,414,414.0,0,0,31.98,35.212,"[36.631, 36.309, 31.98, 32.697, 38.753]"
Kelvin,Elliott,19,30.162,4.14,17,86.0,0,0,21.156,28.092,"[31.413, 28.679, 30.693, 23.156, 24.903]"
Charlie,Nelson,23,30.004,4.09,35,129.5,0,0,21.411,28.334,"[26.765, 30.979, 24.057, 29.922, 28.316]"
Edward,Dixon,22,32.109,4.34,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James,Jones,25,29.105,3.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Max,Morrison,21,29.963,4.3,42,118.8,0,0,22.905,27.645,"[36.543, 29.337, 27.342, 22.905, 26.256]"
Steven,Thomas,18,30.573,4.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tess,Payne,28,31.795,5.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Savana,Howard,24,35.344,4.37,212,224.0,0,0,26.168,31.724,"[39.183, 27.92, 26.168, 35.097, 32.155]"
Spike,Cunningham,23,33.591,4.84,332,332.0,0,0,27.991,33.281,"[33.976, 27.991, 33.123, 32.745, 39.462]"
Owen,Edwards,20,30.402,4.04,152,152,0,0,28.449,30.756,"[33.449, 39.771, 28.456, 30.363, 28.449]"
Kellan,Cooper,27,32.431,4.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
April,Cameron,23,30.374,4.23,99,99,0,0,23.862,29.878,"[28.635, 25.058, 23.862, 35.941, 40.394]"
Sarah,Moore,28,27.339,4.33,6,50.25,0,0,18.247,26.101,"[25.358, 'DNF', 29.328, 22.494, 23.617]"
Rubie,Thomas,28,32.968,4.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Savana,Hamilton,19,32.697,3.58,222,245.0,0,0,29.179,33.734,"[33.421, 34.711, 39.835, 30.233, 33.07]"
Lilianna,Hill,26,32.976,4.19,293,293,0,0,30.345,32.85,"[32.111, 32.865, 30.345, 33.574, 36.645]"
Garry,Hill,24,31.797,4.68,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tyler,Owens,19,33.225,4.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A
William,Gray,25,31.17,3.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arianna,Ryan,19,31.972,4.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Miranda,Dixon,24,31.482,3.7,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Elise,Thomas,21,31.261,4.42,81,81.0,0,0,25.808,31.661,"[38.312, 30.322, 25.808, 31.849, 32.812]"
Aston,Armstrong,19,31.34,4.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A
April,Miller,28,34.189,4.4,84,219.33,0,0,27.178,32.551,"[27.958, 44.382, 37.022, 27.178, 32.673]"
Cherry,Montgomery,24,31.062,4.09,259,259,0,0,25.181,32.485,"[39.348, 26.861, 32.787, 25.181, 37.806]"
Madaline,Hall,18,32.156,4.35,63,278.94,0,0,25.169,31.981,"[25.169, 36.116, 31.138, 38.625, 28.688]"
Jacob,Fowler,28,32.752,4.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oliver,Brown,22,29.794,4.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James,Watson,18,30.668,4.2,101,117.25,0,0,26.896,31.492,"[37.631, 28.184, 28.662, 26.896, 38.389]"
Lucia,Alexander,20,30.188,4.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alford,Phillips,27,33.525,4.46,226,226.0,N/A,N/A,32.53,36.287,"[32.53, 38.065, 37.194, 'DNF', 33.601]"
Lana,Bennett,20,31.619,4.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aiden,Gibson,26,31.764,3.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dale,Barnes,18,32.116,4.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Aston,Allen,28,30.348,4.22,102,151.0,0,0,28.178,32.363,"[30.102, 28.178, 36.992, 32.237, 34.751]"
Grace,Roberts,29,31.051,4.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Evelyn,Stevens,18,33.135,4.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Madaline,Farrell,25,29.699,4.79,10,37.6,0,0,18.318,26.515,"[25.71, 25.587, 19.495, 34.311, 28.247]"
Natalie,Gibson,23,32.458,4.48,318,318,0,0,26.643,33.407,"[33.323, 26.643, 30.898, 36.001, 'DNF']"
Adele,Turner,23,32.156,4.32,138,138,0,0,26.807,30.585,"[28.716, 36.08, 37.078, 26.807, 26.958]"
Adele,Cooper,27,29.468,4.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A
James,Scott,19,33.615,3.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julia,Craig,29,32.134,5.3,230,230,0,0,26.459,32.092,"[27.796, 33.754, 26.459, 43.561, 34.727]"
Kelvin,Thompson,25,34.11,4.3,490,490.0,0,0,32.547,39.3,"[40.167, 39.449, 'DNF', 38.285, 32.547]"
Hailey,Tucker,30,33.004,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sienna,Evans,30,31.675,5.46,32,51.8,0,0,17.648,26.779,"[17.648, 25.701, 31.385, 28.535, 26.102]"
Maximilian,Fowler,20,32.411,4.51,257,257,0,0,30.984,32.476,"[31.518, 32.398, 33.512, 30.984, 38.166]"
Paul,Carroll,24,34.22,4.99,56,56.0,0,0,23.978,31.578,"[40.734, 23.978, 36.25, 29.486, 28.998]"
Vincent,Harper,19,30.538,5.05,344,344,0,0,27.653,33.891,"[27.653, 34.094, 40.583, 35.624, 31.955]"
Melissa,Payne,28,33.032,4.45,245,245.0,N/A,N/A,31.81,38.716,"[41.538, 36.337, 'DNF', 38.273, 31.81]"
James,Russell,25,31.333,4.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Elise,Stewart,25,29.733,4.96,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Haris,Kelley,19,34.69,4.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alfred,Armstrong,27,32.453,4.65,421,421,0,0,26.495,35.414,"[35.65, 35.067, 26.495, 35.525, 42.146]"
William,Dixon,23,27.005,4.03,2,20.6,0,1,20.445,23.945,"[22.914, 24.389, 24.531, 30.452, 22.893]"
Ted,Campbell,25,30.815,4.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sawyer,Morrison,28,32.497,5.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicholas,Hamilton,20,30.874,4.22,63,86.0,0,0,24.416,27.614,"[26.227, 27.825, 27.747, 27.269, 31.196]"
Agata,Morrison,29,34.215,4.24,355,355,0,0,31.764,34.096,"[36.434, 41.097, 33.875, 31.978, 31.764]"
Sophia,Mitchell,29,32.662,4.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Garry,Cameron,23,34.289,4.13,213,217.6,0,0,26.385,32.123,"[26.385, 38.719, 36.732, 29.623, 30.015]"
Amy,Kelley,26,27.132,4.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
William,Cunningham,18,34.809,4.11,162,162.0,0,0,31.379,34.758,"['DNF', 33.006, 31.379, 37.756, 33.512]"
Robert,Reed,18,33.522,4.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chester,West,26,29.692,4.22,35,76.5,0,0,20.871,27.893,"[35.607, 28.244, 27.74, 27.694, 23.939]"
Daniel,Ellis,28,29.739,5.05,18,126.6,0,0,20.371,27.177,"[34.164, 23.418, 20.371, 24.369, 33.743]"
Dainton,Miller,30,32.796,3.76,92,92.0,0,0,28.795,32.026,"[32.945, 28.795, 'DNF', 29.17, 33.963]"
Jasmine,Holmes,27,30.439,3.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Camila,Johnston,23,33.624,4.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Catherine,Barrett,23,32.692,4.57,197,234.8,0,0,27.681,34.705,"[32.555, 36.169, 27.681, 35.391, 40.724]"
Fenton,Watson,20,32.149,4.3,290,290,0,0,30.411,32.838,"[30.411, 32.685, 33.35, 35.388, 32.478]"
Aida,Jones,20,31.485,4.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Amanda,Williams,24,31.219,4.16,82,82.0,0,0,22.429,29.147,"[28.287, 30.08, 22.429, 36.044, 29.075]"
Jack,Moore,18,32.531,3.96,469,469,0,0,29.354,37.202,"[34.67, 'DNF', 29.354, 42.964, 33.972]"
Brooke,Wilson,27,32.68,4.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Daniel,Bennett,24,34.491,4.49,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kirsten,Mason,18,35.478,4.34,479,479,0,0,36.491,38.172,"[38.571, 36.491, 36.901, 39.045, 40.025]"
Michael,Walker,30,32.202,4.84,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Haris,Hunt,30,32.948,4.79,382,382.0,0,0,32.496,34.34,"[34.973, 33.686, 32.496, 'DNF', 34.362]"
Brad,Stevens,19,33.381,3.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Owen,Warren,28,32.763,5.32,501,501,0,0,29.282,N/A,N/A
Bruce,Barnes,25,32.974,3.89,57,57.0,0,0,29.597,31.614,"[30.546, 29.597, 36.202, 30.392, 33.904]"
Sophia,Riley,27,33.878,4.6,112,184.0,0,0,23.076,32.778,"[26.68, 32.685, 38.969, 'DNF', 23.076]"
Tony,Hunt,29,33.811,4.23,187,187.0,N/A,N/A,30.86,34.084,"[33.232, 36.153, 32.867, 39.065, 30.86]"
Camila,Rogers,22,31.768,4.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Marcus,Brown,19,31.099,4.31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cherry,Nelson,23,31.856,4.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ada,Miller,20,33.315,4.24,430,430.0,0,0,30.756,35.522,"[37.011, 33.178, 38.657, 30.756, 36.378]"
Violet,Farrell,22,34.138,4.78,377,377.0,0,0,23.469,34.246,"[34.355, 35.773, 32.609, 37.379, 23.469]"
Gianna,Carter,22,31.566,4.27,111,178.06,0,0,25.201,31.426,"[30.569, 28.503, 37.583, 29.612, 34.096]"
Edgar,Howard,18,31.858,4.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Vanessa,Perry,27,30.229,4.91,56,56.0,N/A,N/A,24.252,27.973,"[24.252, 33.254, 26.036, 35.113, 24.628]"
Myra,Stevens,30,29.66,4.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Nicholas,Turner,19,34.196,4.99,184,220.6,0,0,31.967,33.184,"[32.078, 32.956, 42.963, 33.037, 33.558]"
Sofia,Gibson,28,29.103,4.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kimberly,Smith,26,30.239,4.03,54,54.0,0,0,24.517,28.423,"[29.008, 24.517, 30.454, 25.806, 33.827]"
Joyce,Davis,30,32.072,3.98,390,390,0,0,25.825,34.811,"['DNF', 36.232, 33.982, 25.825, 34.219]"
Ada,Cooper,27,34.42,4.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Oliver,Nelson,22,34.594,4.15,131,131.0,N/A,N/A,28.49,32.175,"[28.549, 34.897, 28.49, 33.08, 37.718]"
Sarah,Cunningham,22,31.375,4.78,49,78.33,0,0,24.629,28.994,"[30.974, 31.337, 27.145, 28.863, 24.629]"
Lydia,Phillips,20,30.951,4.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Edwin,Phillips,24,33.458,4.32,431,447.0,0,0,26.12,35.73,"[41.071, 26.12, 42.597, 30.697, 35.423]"
William,Nelson,24,32.236,4.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jack,Cole,27,31.834,3.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristian,Holmes,25,31.125,4.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Albert,Murray,21,32.582,4.62,201,208.8,0,0,30.578,32.173,"[37.076, 33.484, 30.578, 30.99, 32.044]"
Alen,Chapman,20,33.935,4.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tara,Holmes,25,34.502,4.04,N/A,N/A,N/A,N/A,N/A,N/A,N/A
George,Barnes,20,35.479,4.06,474,474.0,0,0,33.932,37.574,"[40.317, 33.932, 34.796, 37.61, 41.446]"
Alisa,Alexander,20,30.996,4.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Madaline,Stewart,26,29.933,4.3,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Richard,Williams,30,32.634,3.98,397,397,0,0,28.217,34.885,"[36.935, 28.217, 36.01, 35.279, 33.367]"
Carlos,Campbell,28,31.968,4.9,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Olivia,Murray,23,30.264,4.12,36,36.0,0,0,24.415,27.932,"[26.448, 34.939, 27.016, 30.333, 24.415]"
Belinda,Johnson,29,32.06,4.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Brianna,Riley,19,28.666,3.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Madaline,Edwards,24,29.981,5.33,79,79.0,N/A,N/A,15.563,30.682,"[15.563, 33.246, 27.873, 32.833, 31.341]"
Alford,Bennett,22,33.442,3.7,258,258.0,0,0,28.422,32.087,"[28.422, 31.894, 34.092, 30.275, 'DNF']"
Alexia,Carroll,21,31.877,4.43,233,233.0,N/A,N/A,33.21,36.645,"['DNF', 35.01, 33.21, 39.282, 35.643]"
Andrew,Holmes,28,31.348,3.94,231,231.0,N/A,N/A,30.799,36.61,"[34.532, 38.631, 30.799, 36.847, 38.452]"
Natalie,Jones,27,31.243,5.18,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Alexander,Hawkins,22,31.951,4.23,120,130.0,0,0,24.71,31.012,"[30.126, 30.918, 31.992, 34.747, 29.095]"
Briony,Gray,25,35.096,3.8,192,192.0,0,0,32.717,36.971,"[41.145, 32.717, 38.768, 32.792, 39.354]"
Aiden,Johnson,26,32.268,4.28,74,74.0,0,0,27.466,31.309,"[27.466, 31.842, 32.692, 33.212, 29.392]"
Dale,Payne,24,30.937,4.83,182,182,0,0,25.456,31.215,"[32.894, 40.674, 25.748, 35.003, 25.456]"
Max,Edwards,22,31.216,4.21,264,264.0,0,0,28.067,32.13,"[28.496, 31.236, 38.205, 36.659, 28.067]"
William,Rogers,22,33.896,4.26,60,180.54,0,0,24.264,29.027,"[27.789, 30.786, 28.507, 24.264, 36.334]"
Arianna,Fowler,23,35.374,3.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dexter,Morris,19,33.653,3.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adam,Miller,26,30.453,3.83,15,15.0,0,0,21.67,28.204,"[21.67, 29.918, 28.937, 37.818, 25.758]"
Kevin,Andrews,27,33.11,4.09,323,323.0,0,0,26.214,33.116,"[26.214, 36.836, 34.775, 35.407, 29.165]"
Kimberly,Ryan,21,33.818,4.2,125,125.0,0,0,29.74,35.494,"[31.476, 33.436, 41.57, 29.74, 42.641]"
Martin,Douglas,20,32.175,4.01,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Olivia,Ryan,21,30.779,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kate,Richards,30,31.281,3.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Miranda,Stewart,27,32.273,3.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carl,Phillips,24,34.706,4.11,423,423,0,0,28.047,35.452,"[28.047, 35.463, 37.115, 33.777, 37.24]"
Arnold,Campbell,19,30.968,5.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lydia,Harper,27,33.211,3.89,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Adelaide,Crawford,19,33.598,4.31,60,60.0,0,0,27.018,31.759,"[32.419, 27.45, 27.018, 35.409, 35.962]"
George,Hamilton,19,31.832,4.85,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tess,Ryan,26,30.52,4.09,41,48.0,0,0,25.779,28.112,"[25.779, 28.395, 28.094, 33.742, 27.846]"
Lyndon,Nelson,30,33.465,4.86,485,485,0,0,26.338,38.698,"['DNF', 26.338, 38.893, 42.454, 34.748]"
Melanie,Armstrong,21,30.415,3.83,190,190.0,0,0,28.652,31.104,"[28.652, 40.749, 32.09, 29.834, 31.389]"
Martin,Stevens,21,34.656,3.98,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Samantha,Nelson,28,33.264,3.89,70,70.0,0,0,25.211,32.476,"[39.326, 35.0, 29.169, 33.258, 25.211]"
Alen,Casey,19,29.995,4.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ellia,Nelson,22,30.426,4.58,11,34.2,0,0,18.724,26.498,"[31.024, 25.016, 24.343, 29.512, 24.967]"
Kevin,Alexander,21,29.291,3.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Abraham,Chapman,22,34.226,3.7,149,149.0,0,0,31.344,34.119,"[33.545, 31.344, 35.874, 33.72, 35.092]"
Garry,Gibson,27,32.154,4.3,311,311.0,0,0,24.739,32.91,"[35.963, 24.739, 37.34, 25.427, 39.983]"
Caroline,Ferguson,26,32.551,4.64,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Eric,Thompson,22,30.245,3.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carina,Roberts,26,30.528,4.77,162,162.0,N/A,N/A,30.897,33.32,"[33.456, 41.063, 30.897, 31.887, 34.618]"
Adele,Hill,24,31.53,4.22,153,153.0,N/A,N/A,28.57,32.998,"[30.672, 'DNF', 32.706, 28.57, 35.616]"
Tess,Henderson,30,32.377,4.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maria,Morrison,21,34.269,4.61,106,182.4,0,0,28.152,32.573,"[28.152, 33.162, 31.682, 32.875, 44.284]"
Sienna,Harris,23,34.241,4.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Abigail,Walker,23,32.873,4.32,110,110.0,0,0,26.054,29.845,"[26.722, 33.808, 26.054, 31.989, 30.825]"
Sarah,Montgomery,30,31.302,4.43,225,225,0,0,30.502,31.922,"['DNF', 30.502, 31.37, 32.176, 32.22]"
Sam,Reed,25,33.186,4.87,136,167.5,0,0,26.516,30.291,"[33.212, 31.019, 43.867, 26.516, 26.642]"
Sienna,Russell,26,29.466,3.82,146,146,0,0,28.072,30.708,"[28.072, 32.134, 32.502, 31.275, 28.716]"
Luke,Alexander,19,33.496,4.76,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Robert,Crawford,26,31.631,4.33,158,158.0,N/A,N/A,32.624,33.076,"[35.989, 32.845, 33.444, 32.624, 32.94]"
Clark,Richardson,24,30.27,3.91,62,143.8,0,0,22.756,27.569,"[24.727, 31.893, 22.756, 'DNF', 26.088]"
Dale,Kelly,20,34.521,4.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Miranda,Montgomery,27,30.986,4.64,48,130.4,0,0,24.615,30.035,"[27.705, 25.57, 28.763, 34.756, 33.638]"
Caroline,Phillips,30,31.654,3.93,297,297,0,0,29.437,32.921,"[41.027, 35.563, 31.401, 29.437, 31.8]"
Henry,Baker,21,29.85,4.43,85,85.0,0,0,28.941,31.846,"[32.705, 29.413, 33.419, 28.941, 'DNF']"
Alexander,Anderson,23,34.093,4.38,323,323,0,0,26.509,33.502,"[33.742, 34.451, 26.509, 33.266, 33.499]"
Patrick,Richardson,18,33.423,4.49,225,225.0,0,0,21.865,31.507,"[28.035, 33.268, 33.219, 21.865, 41.929]"
Lucy,Tucker,23,30.863,4.48,231,231.0,0,0,22.096,31.622,"[32.394, 36.81, 22.096, 29.1, 33.371]"
Rebecca,Martin,19,32.886,4.62,95,147.6,0,0,29.811,32.076,"[30.517, 34.813, 41.663, 30.897, 29.811]"
Bruce,Parker,18,33.938,4.42,472,472.0,0,0,28.539,37.441,"[35.327, 37.099, 28.539, 39.896, 42.375]"
Eleanor,Stewart,26,29.708,4.59,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sophia,Foster,23,33.083,4.57,495,495,0,0,32.216,N/A,N/A
Dainton,Turner,28,33.278,4.76,405,415.6,0,0,29.894,35.005,"[35.633, 40.522, 30.617, 33.325, 36.056]"
Tara,Perkins,27,34.203,4.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Carl,Martin,27,32.614,4.16,277,277.0,0,0,28.933,32.392,"[37.647, 32.505, 28.933, 31.165, 33.507]"
Garry,Murray,19,32.452,3.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Kristian,Riley,18,28.45,4.1,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Roland,Warren,24,33.657,4.05,127,319.75,0,0,29.236,33.458,"[29.236, 31.911, 36.725, 31.926, 36.537]"
Julian,Ellis,28,33.367,4.22,391,391,0,0,29.72,34.827,"[29.72, 41.725, 35.031, 32.354, 37.095]"
Kimberly,Robinson,23,33.735,4.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tess,Martin,20,30.436,4.34,38,110.2,0,0,22.961,26.556,"[25.88, 37.132, 27.301, 25.526, 26.488]"
Julian,Ross,21,29.143,3.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Victoria,Payne,23,32.932,3.87,260,260,0,0,29.324,32.486,"[31.868, 33.976, 34.947, 31.613, 29.324]"
Lucy,Crawford,23,33.821,4.86,206,422.8,0,0,24.097,31.669,"[33.228, 31.093, 24.097, 38.954, 30.685]"
Kelsey,Edwards,26,30.862,4.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jared,Hawkins,28,31.876,4.49,446,446.0,0,0,28.506,36.089,"[33.985, 40.507, 33.775, 47.43, 28.506]"
Maddie,Taylor,22,33.573,3.85,160,160.0,N/A,N/A,27.697,33.257,"[32.046, 27.697, 33.239, 34.485, 34.881]"
Arianna,Hamilton,21,30.23,5.0,150,150,0,0,25.17,30.741,"[30.809, 30.65, 37.466, 25.17, 30.764]"
Edith,Jones,23,29.64,4.54,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Blake,Bennett,23,33.063,4.48,394,394.0,0,0,30.298,34.687,"[30.298, 35.868, 'DNF', 36.603, 31.591]"
Eric,Rogers,29,31.863,4.27,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dominik,Spencer,29,25.921,4.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dainton,Crawford,25,33.774,4.67,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lydia,Fowler,26,30.718,4.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Julia,Perkins,29,32.276,4.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Chloe,Davis,28,31.154,4.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Jenna,Myers,19,31.425,4.94,254,418.0,0,0,29.431,32.416,"[29.431, 31.721, 37.998, 31.018, 34.508]"
Violet,Phillips,29,35.553,4.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Dexter,Murphy,20,30.262,4.08,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ryan,Perkins,21,33.714,4.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Gianna,Harris,30,30.577,4.28,253,253.0,0,0,28.66,32.018,"[36.555, 28.66, 34.385, 32.475, 29.193]"
April,Brown,29,31.906,4.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Maria,Andrews,26,33.531,4.89,44,62.0,0,0,27.515,30.453,"[33.12, 27.629, 34.18, 28.454, 29.785]"
Chelsea,Evans,27,31.449,3.94,70,70.0,N/A,N/A,27.715,30.438,"[33.186, 27.715, 29.758, 28.369, 37.998]"
Leonardo,Kelly,25,30.102,4.64,31,98.0,0,0,20.32,25.956,"[36.128, 24.821, 25.683, 22.155, 27.364]"
Mary,Hill,22,32.365,4.42,424,424.0,0,0,27.754,35.466,"[39.55, 35.099, 'DNF', 31.748, 27.754]"
Maria,Turner,29,31.388,4.41,155,155.0,N/A,N/A,28.944,33.021,"[33.344, 31.961, 28.944, 33.759, 38.168]"
Kirsten,Cameron,26,32.158,4.37,60,108.75,0,0,22.797,30.203,"[22.797, 34.581, 32.076, 30.678, 27.855]"
Kevin,Brown,28,29.198,4.2,44,44,0,0,24.154,26.711,"[31.839, 24.947, 28.071, 26.65, 25.411]"
Michael,Hawkins,26,33.619,4.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Eleanor,Riley,19,30.313,4.03,126,126.0,0,0,26.246,30.175,"[32.272, 27.959, 30.293, 26.246, 39.828]"
Michelle,Parker,30,34.604,4.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Victoria,Montgomery,30,30.88,4.5,35,42.25,0,0,23.815,27.852,"[24.929, 27.551, 30.609, 25.396, 31.05]"
Ryan,Tucker,24,33.282,4.58,122,122.0,N/A,N/A,28.367,31.992,"[28.367, 32.203, 33.474, 47.305, 30.299]"
